Wavelength,PLANKC_2100
1.9493E+01,1.0472E-28
1.9491E+01,8.8723E-29
1.9489E+01,6.2621E-29
1.9487E+01,3.6932E-29
1.9486E+01,1.7467E-29
1.9484E+01,5.1690E-30
1.9482E+01,3.9602E-31
1.9480E+01,1.8601E-33
1.9478E+01,1.4977E-31
1.9476E+01,7.9110E-31
1.9474E+01,2.0242E-30
1.9472E+01,3.4199E-30
1.9470E+01,9.2560E-31
1.9469E+01,1.1692E-30
1.9467E+01,7.9282E-31
1.9465E+01,6.2165E-31
1.9463E+01,8.2584E-31
1.9461E+01,1.8499E-30
1.9459E+01,6.0796E-30
1.9457E+01,1.1614E-29
1.9455E+01,1.7664E-29
1.9453E+01,2.2993E-29
1.9451E+01,2.5804E-29
1.9450E+01,2.5126E-29
1.9448E+01,2.0644E-29
1.9446E+01,1.3088E-29
1.9444E+01,3.7527E-30
1.9442E+01,4.3740E-30
1.9440E+01,4.8210E-30
1.9438E+01,5.0137E-30
1.9436E+01,4.9118E-30
1.9434E+01,4.5453E-30
1.9433E+01,3.9926E-30
1.9431E+01,3.4078E-30
1.9429E+01,9.5631E-32
1.9427E+01,2.5905E-30
1.9425E+01,4.3745E-30
1.9423E+01,2.5611E-30
1.9421E+01,6.2862E-30
1.9419E+01,3.3723E-29
1.9417E+01,6.1470E-29
1.9416E+01,7.2966E-29
1.9414E+01,6.4382E-29
1.9412E+01,4.4573E-29
1.9410E+01,2.5192E-29
1.9408E+01,1.0946E-29
1.9406E+01,2.4069E-30
1.9404E+01,2.3839E-30
1.9402E+01,3.1420E-30
1.9401E+01,4.8551E-30
1.9399E+01,8.0602E-30
1.9397E+01,8.5461E-30
1.9395E+01,1.7845E-29
1.9393E+01,6.0279E-29
1.9391E+01,9.1546E-29
1.9389E+01,9.7005E-29
1.9387E+01,8.8246E-29
1.9385E+01,7.4624E-29
1.9384E+01,5.3802E-29
1.9382E+01,2.3471E-29
1.9380E+01,3.2818E-30
1.9378E+01,4.5822E-31
1.9376E+01,7.4031E-32
1.9374E+01,2.0309E-32
1.9372E+01,2.6872E-31
1.9370E+01,7.1123E-31
1.9369E+01,1.2327E-30
1.9367E+01,1.7217E-30
1.9365E+01,2.1210E-30
1.9363E+01,2.4586E-30
1.9361E+01,2.6921E-30
1.9359E+01,2.7237E-30
1.9357E+01,1.0548E-29
1.9355E+01,4.0796E-29
1.9354E+01,5.8656E-29
1.9352E+01,5.0406E-29
1.9350E+01,1.9871E-29
1.9348E+01,2.1994E-29
1.9346E+01,2.7638E-29
1.9344E+01,3.2060E-29
1.9342E+01,3.4473E-29
1.9340E+01,3.2802E-29
1.9339E+01,2.7057E-29
1.9337E+01,1.9045E-29
1.9335E+01,1.0465E-29
1.9333E+01,3.6143E-30
1.9331E+01,4.1057E-31
1.9329E+01,6.5365E-31
1.9327E+01,1.2540E-31
1.9326E+01,8.2872E-32
1.9324E+01,1.4849E-31
1.9322E+01,1.2923E-31
1.9320E+01,5.0759E-31
1.9318E+01,3.5354E-31
1.9316E+01,3.6883E-30
1.9314E+01,7.6215E-30
1.9312E+01,1.2813E-29
1.9311E+01,1.7899E-29
1.9309E+01,2.1137E-29
1.9307E+01,2.1602E-29
1.9305E+01,6.1992E-29
1.9303E+01,8.7980E-29
1.9301E+01,1.0088E-28
1.9299E+01,1.0078E-28
1.9298E+01,8.8850E-29
1.9296E+01,6.7679E-29
1.9294E+01,1.5179E-28
1.9292E+01,1.3134E-28
1.9290E+01,6.1560E-29
1.9288E+01,7.6115E-30
1.9286E+01,1.5127E-30
1.9285E+01,2.0100E-30
1.9283E+01,2.4988E-30
1.9281E+01,2.9477E-30
1.9279E+01,3.3740E-30
1.9277E+01,3.7282E-30
1.9275E+01,3.9711E-30
1.9273E+01,1.6639E-30
1.9272E+01,1.1433E-32
1.9270E+01,2.6223E-31
1.9268E+01,1.3638E-30
1.9266E+01,2.1520E-30
1.9264E+01,1.7462E-30
1.9262E+01,1.0967E-32
1.9260E+01,1.7451E-30
1.9259E+01,1.7519E-30
1.9257E+01,3.3167E-30
1.9255E+01,3.4886E-30
1.9253E+01,5.0316E-31
1.9251E+01,5.8553E-31
1.9249E+01,5.8816E-31
1.9247E+01,4.9904E-31
1.9246E+01,3.3024E-31
1.9244E+01,1.4639E-31
1.9242E+01,2.3611E-32
1.9240E+01,3.6808E-33
1.9238E+01,2.3738E-33
1.9236E+01,1.3386E-33
1.9234E+01,6.9039E-34
1.9233E+01,4.5958E-34
1.9231E+01,4.9624E-34
1.9229E+01,6.3597E-34
1.9227E+01,7.6064E-34
1.9225E+01,2.9756E-34
1.9223E+01,7.4457E-34
1.9222E+01,8.8731E-34
1.9220E+01,3.1485E-34
1.9218E+01,2.6991E-34
1.9216E+01,1.9261E-34
1.9214E+01,8.7732E-35
1.9212E+01,6.8040E-33
1.9210E+01,1.5071E-32
1.9209E+01,2.5592E-32
1.9207E+01,3.9729E-32
1.9205E+01,5.9330E-32
1.9203E+01,8.5091E-32
1.9201E+01,1.1625E-31
1.9199E+01,1.4956E-31
1.9198E+01,7.1065E-32
1.9196E+01,2.0287E-31
1.9194E+01,8.6899E-31
1.9192E+01,1.2414E-30
1.9190E+01,4.6101E-31
1.9188E+01,2.7799E-31
1.9186E+01,5.6641E-31
1.9185E+01,6.1921E-31
1.9183E+01,4.3221E-31
1.9181E+01,9.2517E-32
1.9179E+01,1.0057E-31
1.9177E+01,9.9773E-32
1.9175E+01,9.0878E-32
1.9174E+01,7.5686E-32
1.9172E+01,5.7729E-32
1.9170E+01,4.0360E-32
1.9168E+01,2.5450E-32
1.9166E+01,3.6481E-32
1.9164E+01,2.6094E-32
1.9163E+01,8.5053E-33
1.9161E+01,8.6454E-33
1.9159E+01,8.1329E-33
1.9157E+01,1.8471E-32
1.9155E+01,9.7476E-33
1.9153E+01,2.1143E-32
1.9152E+01,3.9454E-32
1.9150E+01,6.2714E-32
1.9148E+01,8.3228E-32
1.9146E+01,9.1918E-32
1.9144E+01,8.3932E-32
1.9142E+01,6.1166E-32
1.9141E+01,3.5226E-32
1.9139E+01,1.6139E-32
1.9137E+01,5.5310E-33
1.9135E+01,6.4193E-35
1.9133E+01,2.7291E-32
1.9131E+01,4.7338E-32
1.9130E+01,1.4852E-31
1.9128E+01,2.2864E-31
1.9126E+01,4.3031E-32
1.9124E+01,1.2674E-30
1.9122E+01,4.6204E-30
1.9120E+01,8.1614E-30
1.9119E+01,1.0175E-29
1.9117E+01,9.9377E-30
1.9115E+01,3.5180E-29
1.9113E+01,1.4334E-29
1.9111E+01,2.8148E-29
1.9109E+01,1.5321E-29
1.9108E+01,1.6239E-29
1.9106E+01,1.1275E-29
1.9104E+01,4.7639E-30
1.9102E+01,6.4006E-31
1.9100E+01,1.2562E-31
1.9099E+01,8.1503E-32
1.9097E+01,1.1082E-31
1.9095E+01,5.6965E-32
1.9093E+01,1.1798E-31
1.9091E+01,8.7670E-33
1.9089E+01,5.6668E-33
1.9088E+01,8.5623E-32
1.9086E+01,1.4055E-31
1.9084E+01,1.6304E-31
1.9082E+01,1.6058E-31
1.9080E+01,1.4888E-31
1.9079E+01,1.3974E-31
1.9077E+01,1.3433E-31
1.9075E+01,1.2868E-31
1.9073E+01,1.1263E-31
1.9071E+01,8.9166E-32
1.9069E+01,6.5183E-32
1.9068E+01,4.4959E-32
1.9066E+01,9.5101E-31
1.9064E+01,2.2284E-30
1.9062E+01,3.7547E-30
1.9060E+01,5.0549E-30
1.9059E+01,5.5315E-30
1.9057E+01,1.2374E-28
1.9055E+01,2.0750E-28
1.9053E+01,1.7740E-28
1.9051E+01,2.6940E-29
1.9049E+01,2.7104E-29
1.9048E+01,2.0962E-29
1.9046E+01,1.0292E-29
1.9044E+01,1.9278E-30
1.9042E+01,7.3514E-30
1.9040E+01,5.0497E-30
1.9039E+01,2.7010E-30
1.9037E+01,1.2639E-31
1.9035E+01,2.4458E-31
1.9033E+01,5.9520E-31
1.9031E+01,3.1736E-31
1.9029E+01,7.1977E-33
1.9028E+01,4.4170E-33
1.9026E+01,1.7986E-32
1.9024E+01,1.5418E-32
1.9022E+01,2.2155E-34
1.9020E+01,2.0995E-33
1.9019E+01,4.0027E-33
1.9017E+01,4.1166E-33
1.9015E+01,1.0073E-30
1.9013E+01,2.0813E-30
1.9011E+01,2.6062E-30
1.9010E+01,2.4051E-30
1.9008E+01,1.7521E-30
1.9006E+01,5.3799E-30
1.9004E+01,3.3708E-30
1.9002E+01,2.7972E-31
1.9001E+01,2.6202E-31
1.8999E+01,2.0499E-31
1.8997E+01,1.8022E-30
1.8995E+01,7.1351E-31
1.8993E+01,9.2176E-31
1.8992E+01,7.0075E-31
1.8990E+01,2.4459E-31
1.8988E+01,3.0142E-32
1.8986E+01,1.0592E-32
1.8984E+01,5.0526E-33
1.8983E+01,1.8998E-32
1.8981E+01,2.3163E-32
1.8979E+01,2.7170E-32
1.8977E+01,6.3029E-32
1.8975E+01,3.1316E-31
1.8974E+01,1.2054E-30
1.8972E+01,2.4800E-30
1.8970E+01,3.7690E-30
1.8968E+01,2.2807E-30
1.8966E+01,4.7063E-30
1.8965E+01,5.6501E-30
1.8963E+01,1.4963E-30
1.8961E+01,1.3919E-29
1.8959E+01,5.0331E-30
1.8957E+01,5.7889E-30
1.8956E+01,5.9347E-30
1.8954E+01,5.6241E-30
1.8952E+01,5.0952E-30
1.8950E+01,4.5140E-30
1.8948E+01,4.0655E-30
1.8947E+01,3.7877E-30
1.8945E+01,3.6111E-30
1.8943E+01,3.4561E-30
1.8941E+01,1.8366E-29
1.8939E+01,5.8324E-30
1.8938E+01,4.7818E-29
1.8936E+01,1.0716E-28
1.8934E+01,1.7890E-29
1.8932E+01,1.3501E-28
1.8930E+01,1.7308E-28
1.8929E+01,9.6145E-29
1.8927E+01,9.3036E-30
1.8925E+01,6.9671E-29
1.8923E+01,4.3503E-29
1.8921E+01,2.0026E-29
1.8920E+01,4.5574E-30
1.8918E+01,2.7261E-30
1.8916E+01,1.3936E-30
1.8914E+01,4.2665E-31
1.8913E+01,2.3769E-31
1.8911E+01,2.2644E-31
1.8909E+01,9.8775E-32
1.8907E+01,1.6719E-32
1.8905E+01,5.9202E-32
1.8904E+01,8.1448E-32
1.8902E+01,4.8565E-31
1.8900E+01,1.0970E-30
1.8898E+01,1.0594E-31
1.8896E+01,2.2670E-30
1.8895E+01,4.7990E-30
1.8893E+01,6.0303E-30
1.8891E+01,5.5940E-30
1.8889E+01,4.0408E-30
1.8888E+01,2.3729E-30
1.8886E+01,1.2059E-30
1.8884E+01,4.2829E-31
1.8882E+01,3.0362E-33
1.8880E+01,3.2319E-31
1.8879E+01,1.4712E-30
1.8877E+01,2.8932E-29
1.8875E+01,9.9268E-29
1.8873E+01,1.5128E-28
1.8871E+01,5.8178E-29
1.8870E+01,8.2128E-29
1.8868E+01,8.9809E-29
1.8866E+01,7.3917E-29
1.8864E+01,4.5455E-29
1.8863E+01,1.8746E-29
1.8861E+01,3.8182E-30
1.8859E+01,1.1256E-31
1.8857E+01,5.5392E-31
1.8855E+01,7.0503E-30
1.8854E+01,1.2532E-29
1.8852E+01,1.5157E-29
1.8850E+01,1.4189E-29
1.8848E+01,1.0548E-29
1.8847E+01,6.3414E-30
1.8845E+01,2.9827E-30
1.8843E+01,8.6934E-31
1.8841E+01,3.3638E-32
1.8839E+01,5.9807E-32
1.8838E+01,4.8108E-32
1.8836E+01,5.1719E-31
1.8834E+01,9.5344E-31
1.8832E+01,1.2731E-30
1.8831E+01,9.6241E-31
1.8829E+01,8.3867E-32
1.8827E+01,2.4112E-31
1.8825E+01,6.0680E-33
1.8824E+01,2.2988E-35
1.8822E+01,3.0657E-31
1.8820E+01,6.0405E-31
1.8818E+01,1.6294E-30
1.8816E+01,1.5488E-30
1.8815E+01,1.2113E-30
1.8813E+01,7.7872E-31
1.8811E+01,4.2120E-31
1.8809E+01,1.5713E-31
1.8808E+01,1.4524E-32
1.8806E+01,2.2715E-31
1.8804E+01,5.9935E-31
1.8802E+01,9.4339E-31
1.8801E+01,7.0422E-31
1.8799E+01,1.4481E-29
1.8797E+01,3.6160E-29
1.8795E+01,3.6430E-29
1.8793E+01,9.9770E-30
1.8792E+01,4.8794E-30
1.8790E+01,2.7215E-30
1.8788E+01,9.2189E-30
1.8786E+01,4.3210E-30
1.8785E+01,8.8350E-31
1.8783E+01,2.7608E-30
1.8781E+01,1.7419E-30
1.8779E+01,8.8402E-31
1.8778E+01,3.1099E-31
1.8776E+01,4.1481E-32
1.8774E+01,5.7662E-33
1.8772E+01,3.1792E-33
1.8771E+01,1.1793E-32
1.8769E+01,7.8175E-33
1.8767E+01,2.5245E-33
1.8765E+01,2.9490E-33
1.8763E+01,4.7551E-33
1.8762E+01,8.7422E-33
1.8760E+01,2.6202E-32
1.8758E+01,4.1706E-32
1.8756E+01,2.5556E-32
1.8755E+01,4.6215E-33
1.8753E+01,2.6247E-32
1.8751E+01,9.5597E-33
1.8749E+01,3.4977E-33
1.8748E+01,1.8360E-32
1.8746E+01,1.4973E-32
1.8744E+01,2.5895E-33
1.8742E+01,6.4793E-33
1.8741E+01,2.1239E-32
1.8739E+01,4.1229E-32
1.8737E+01,6.5495E-32
1.8735E+01,9.2698E-32
1.8734E+01,1.2182E-31
1.8732E+01,1.4893E-31
1.8730E+01,1.7212E-31
1.8728E+01,5.9893E-32
1.8727E+01,1.5179E-30
1.8725E+01,9.7709E-30
1.8723E+01,1.7956E-29
1.8721E+01,1.5414E-29
1.8720E+01,1.1654E-30
1.8718E+01,2.3234E-30
1.8716E+01,7.2043E-30
1.8714E+01,9.1332E-30
1.8713E+01,6.8933E-30
1.8711E+01,3.0560E-30
1.8709E+01,5.2847E-31
1.8707E+01,1.2260E-31
1.8706E+01,2.8232E-31
1.8704E+01,1.3325E-30
1.8702E+01,1.4788E-30
1.8700E+01,4.6258E-31
1.8699E+01,3.2883E-32
1.8697E+01,6.5491E-31
1.8695E+01,2.7041E-30
1.8693E+01,4.3143E-30
1.8692E+01,2.8338E-30
1.8690E+01,2.4393E-30
1.8688E+01,3.4393E-30
1.8686E+01,2.8558E-30
1.8685E+01,2.3082E-30
1.8683E+01,2.0985E-30
1.8681E+01,2.1136E-30
1.8679E+01,7.0644E-30
1.8678E+01,1.5766E-29
1.8676E+01,5.9634E-29
1.8674E+01,1.1111E-28
1.8672E+01,1.5737E-28
1.8671E+01,1.9163E-28
1.8669E+01,2.1428E-28
1.8667E+01,2.2380E-28
1.8665E+01,2.1405E-28
1.8664E+01,1.8728E-28
1.8662E+01,1.4894E-28
1.8660E+01,1.1157E-28
1.8658E+01,8.5167E-29
1.8657E+01,7.5628E-29
1.8655E+01,8.8835E-29
1.8653E+01,1.3660E-28
1.8651E+01,2.4393E-28
1.8650E+01,4.2221E-28
1.8648E+01,6.2433E-28
1.8646E+01,7.3940E-28
1.8645E+01,6.6275E-28
1.8643E+01,4.1844E-28
1.8641E+01,1.5648E-28
1.8639E+01,7.7690E-30
1.8638E+01,4.0345E-29
1.8636E+01,6.2986E-30
1.8634E+01,3.2941E-30
1.8632E+01,8.7442E-31
1.8631E+01,5.9634E-31
1.8629E+01,3.6134E-31
1.8627E+01,1.9114E-31
1.8625E+01,8.2384E-32
1.8624E+01,2.4505E-32
1.8622E+01,2.3341E-33
1.8620E+01,9.6182E-34
1.8619E+01,3.5827E-32
1.8617E+01,6.6792E-32
1.8615E+01,1.3678E-30
1.8613E+01,2.8457E-30
1.8612E+01,2.7321E-30
1.8610E+01,7.4262E-31
1.8608E+01,5.2035E-31
1.8606E+01,2.0733E-31
1.8605E+01,1.5600E-32
1.8603E+01,2.6534E-33
1.8601E+01,5.9564E-30
1.8599E+01,3.1734E-29
1.8598E+01,8.4395E-29
1.8596E+01,1.4668E-28
1.8594E+01,9.2314E-30
1.8593E+01,1.6640E-28
1.8591E+01,1.8346E-28
1.8589E+01,4.4123E-29
1.8587E+01,4.3254E-29
1.8586E+01,3.4872E-29
1.8584E+01,2.3490E-29
1.8582E+01,1.3079E-29
1.8580E+01,5.2487E-30
1.8579E+01,2.9325E-31
1.8577E+01,3.7653E-30
1.8575E+01,3.2651E-30
1.8574E+01,2.5913E-30
1.8572E+01,1.7494E-30
1.8570E+01,8.7822E-31
1.8568E+01,3.7052E-32
1.8567E+01,4.2132E-32
1.8565E+01,4.7228E-31
1.8563E+01,2.8661E-30
1.8561E+01,7.3793E-30
1.8560E+01,3.3641E-30
1.8558E+01,2.0278E-29
1.8556E+01,5.9466E-29
1.8555E+01,9.7910E-29
1.8553E+01,1.1299E-28
1.8551E+01,9.2763E-29
1.8549E+01,4.5938E-29
1.8548E+01,5.6956E-31
1.8546E+01,2.5439E-29
1.8544E+01,1.5847E-29
1.8543E+01,9.5231E-30
1.8541E+01,5.9686E-30
1.8539E+01,3.8970E-30
1.8537E+01,2.4816E-30
1.8536E+01,1.1443E-30
1.8534E+01,8.0013E-32
1.8532E+01,7.9619E-32
1.8531E+01,6.5416E-32
1.8529E+01,1.2432E-33
1.8527E+01,8.8549E-34
1.8525E+01,2.1462E-33
1.8524E+01,1.7659E-32
1.8522E+01,1.0840E-31
1.8520E+01,3.0723E-31
1.8519E+01,6.1873E-31
1.8517E+01,9.9996E-31
1.8515E+01,1.3766E-30
1.8513E+01,1.6760E-30
1.8512E+01,1.8389E-30
1.8510E+01,1.7018E-30
1.8508E+01,1.4548E-30
1.8507E+01,2.2913E-30
1.8505E+01,1.2754E-30
1.8503E+01,1.5371E-31
1.8501E+01,1.0707E-31
1.8500E+01,1.7311E-31
1.8498E+01,3.2075E-31
1.8496E+01,1.2100E-30
1.8495E+01,2.0800E-30
1.8493E+01,2.5528E-30
1.8491E+01,2.4407E-30
1.8489E+01,2.1704E-30
1.8488E+01,1.6793E-29
1.8486E+01,3.7847E-29
1.8484E+01,5.0985E-29
1.8483E+01,3.2593E-29
1.8481E+01,3.5813E-29
1.8479E+01,3.6334E-29
1.8477E+01,3.2183E-29
1.8476E+01,2.5517E-29
1.8474E+01,1.7957E-29
1.8472E+01,1.2007E-29
1.8471E+01,8.6922E-30
1.8469E+01,7.1581E-30
1.8467E+01,6.0302E-30
1.8466E+01,4.0528E-30
1.8464E+01,1.2171E-30
1.8462E+01,9.8335E-31
1.8460E+01,1.9398E-29
1.8459E+01,1.1585E-28
1.8457E+01,3.3335E-28
1.8455E+01,6.5797E-28
1.8454E+01,9.4369E-28
1.8452E+01,9.9589E-28
1.8450E+01,7.8898E-28
1.8448E+01,4.3906E-28
1.8447E+01,1.1908E-28
1.8445E+01,6.1916E-29
1.8443E+01,4.9199E-29
1.8442E+01,2.7045E-29
1.8440E+01,1.3463E-29
1.8438E+01,6.0905E-30
1.8437E+01,2.3392E-30
1.8435E+01,5.0868E-31
1.8433E+01,2.0040E-31
1.8431E+01,1.2340E-31
1.8430E+01,3.1950E-32
1.8428E+01,1.1399E-31
1.8426E+01,9.1748E-32
1.8425E+01,1.0031E-31
1.8423E+01,2.3892E-31
1.8421E+01,2.6301E-31
1.8420E+01,1.9669E-31
1.8418E+01,9.9593E-32
1.8416E+01,2.2877E-33
1.8415E+01,6.7340E-33
1.8413E+01,1.0475E-32
1.8411E+01,1.3221E-32
1.8409E+01,4.9659E-32
1.8408E+01,7.6982E-32
1.8406E+01,7.7546E-32
1.8404E+01,4.7127E-32
1.8403E+01,1.2325E-31
1.8401E+01,1.6469E-31
1.8399E+01,3.7215E-31
1.8398E+01,1.8383E-31
1.8396E+01,2.4412E-34
1.8394E+01,2.2635E-31
1.8392E+01,1.9688E-31
1.8391E+01,1.4432E-31
1.8389E+01,8.0664E-32
1.8387E+01,9.2079E-32
1.8386E+01,4.3363E-32
1.8384E+01,1.9142E-32
1.8382E+01,5.9757E-32
1.8381E+01,4.3231E-33
1.8379E+01,3.0250E-33
1.8377E+01,6.8456E-32
1.8376E+01,1.0930E-31
1.8374E+01,9.0338E-32
1.8372E+01,2.9931E-31
1.8371E+01,4.3590E-32
1.8369E+01,2.3111E-31
1.8367E+01,3.6877E-31
1.8365E+01,4.2033E-31
1.8364E+01,4.2974E-31
1.8362E+01,3.8969E-31
1.8360E+01,7.7482E-30
1.8359E+01,3.6760E-29
1.8357E+01,9.4044E-29
1.8355E+01,1.5956E-28
1.8354E+01,1.8622E-28
1.8352E+01,1.4504E-28
1.8350E+01,7.2345E-29
1.8349E+01,2.1594E-29
1.8347E+01,2.8421E-30
1.8345E+01,2.1628E-32
1.8344E+01,2.1307E-33
1.8342E+01,4.3295E-32
1.8340E+01,5.8429E-32
1.8339E+01,1.0293E-31
1.8337E+01,9.2025E-33
1.8335E+01,4.3692E-32
1.8333E+01,1.1830E-31
1.8332E+01,1.3487E-30
1.8330E+01,3.4074E-30
1.8328E+01,1.9163E-30
1.8327E+01,4.0957E-30
1.8325E+01,4.9295E-30
1.8323E+01,1.9465E-30
1.8322E+01,1.8678E-31
1.8320E+01,8.4500E-35
1.8318E+01,4.6942E-33
1.8317E+01,1.5424E-31
1.8315E+01,5.7765E-31
1.8313E+01,9.0025E-31
1.8312E+01,4.5623E-31
1.8310E+01,6.2939E-31
1.8308E+01,7.1336E-31
1.8307E+01,6.8660E-31
1.8305E+01,5.6703E-31
1.8303E+01,3.9967E-31
1.8302E+01,2.2858E-31
1.8300E+01,1.2065E-31
1.8298E+01,1.5356E-32
1.8297E+01,1.4784E-32
1.8295E+01,1.9653E-32
1.8293E+01,3.7645E-32
1.8292E+01,1.1541E-31
1.8290E+01,1.5868E-31
1.8288E+01,1.3734E-31
1.8287E+01,5.3317E-32
1.8285E+01,4.6606E-32
1.8283E+01,2.2502E-31
1.8282E+01,3.1749E-31
1.8280E+01,2.6151E-31
1.8278E+01,9.3502E-32
1.8277E+01,5.9820E-32
1.8275E+01,1.1667E-31
1.8273E+01,7.1117E-32
1.8272E+01,1.6623E-31
1.8270E+01,1.3540E-31
1.8268E+01,8.2277E-32
1.8267E+01,1.2607E-31
1.8265E+01,3.6899E-32
1.8263E+01,9.5092E-33
1.8262E+01,2.4129E-31
1.8260E+01,3.8085E-31
1.8258E+01,3.6371E-31
1.8257E+01,2.5750E-31
1.8255E+01,9.6749E-31
1.8253E+01,1.8589E-30
1.8252E+01,2.5452E-30
1.8250E+01,2.6935E-30
1.8248E+01,2.3594E-30
1.8247E+01,1.7556E-30
1.8245E+01,1.1479E-30
1.8243E+01,6.8804E-31
1.8242E+01,4.0230E-31
1.8240E+01,2.2659E-31
1.8238E+01,1.1532E-31
1.8237E+01,4.0400E-32
1.8235E+01,1.1707E-32
1.8233E+01,9.5885E-32
1.8232E+01,1.3050E-31
1.8230E+01,1.2941E-31
1.8228E+01,7.9025E-32
1.8227E+01,2.8108E-32
1.8225E+01,1.0351E-31
1.8223E+01,1.2098E-31
1.8222E+01,2.5207E-31
1.8220E+01,2.3682E-31
1.8218E+01,1.2346E-31
1.8217E+01,3.7540E-30
1.8215E+01,4.8982E-30
1.8213E+01,9.4747E-31
1.8212E+01,4.1093E-30
1.8210E+01,1.4571E-30
1.8208E+01,1.7887E-31
1.8207E+01,9.1061E-32
1.8205E+01,6.1864E-31
1.8203E+01,5.5553E-31
1.8202E+01,4.9334E-31
1.8200E+01,4.2888E-31
1.8198E+01,3.6518E-31
1.8197E+01,1.0681E-31
1.8195E+01,2.7627E-31
1.8193E+01,5.3357E-31
1.8192E+01,6.2319E-31
1.8190E+01,5.7773E-31
1.8188E+01,5.1172E-32
1.8187E+01,3.2426E-31
1.8185E+01,4.5612E-31
1.8183E+01,5.0897E-31
1.8182E+01,4.9973E-31
1.8180E+01,4.0961E-31
1.8179E+01,2.4469E-31
1.8177E+01,4.2388E-33
1.8175E+01,3.4916E-31
1.8174E+01,6.7622E-31
1.8172E+01,8.0599E-31
1.8170E+01,5.9336E-31
1.8169E+01,3.9257E-32
1.8167E+01,1.1327E-31
1.8165E+01,1.6104E-31
1.8164E+01,1.7939E-31
1.8162E+01,1.8246E-31
1.8160E+01,2.3733E-32
1.8159E+01,1.7826E-31
1.8157E+01,2.5709E-31
1.8155E+01,7.5939E-32
1.8154E+01,1.3241E-31
1.8152E+01,1.9231E-31
1.8150E+01,2.2009E-31
1.8149E+01,1.6783E-31
1.8147E+01,2.1790E-32
1.8146E+01,2.3708E-32
1.8144E+01,2.2832E-32
1.8142E+01,1.8812E-32
1.8141E+01,3.9182E-33
1.8139E+01,5.4239E-33
1.8137E+01,1.8976E-33
1.8136E+01,2.6018E-34
1.8134E+01,3.0785E-32
1.8132E+01,5.5043E-31
1.8131E+01,2.7786E-31
1.8129E+01,1.7234E-31
1.8127E+01,2.7510E-33
1.8126E+01,4.1413E-32
1.8124E+01,2.3212E-32
1.8123E+01,2.6509E-33
1.8121E+01,1.9083E-33
1.8119E+01,2.9953E-34
1.8118E+01,4.5777E-33
1.8116E+01,2.0418E-32
1.8114E+01,5.0364E-32
1.8113E+01,1.0779E-31
1.8111E+01,2.2429E-31
1.8109E+01,4.5877E-31
1.8108E+01,8.5223E-31
1.8106E+01,1.4234E-30
1.8104E+01,5.8949E-30
1.8103E+01,9.6384E-30
1.8101E+01,2.0411E-31
1.8100E+01,1.1349E-29
1.8098E+01,1.4338E-29
1.8096E+01,7.8623E-30
1.8095E+01,1.9431E-31
1.8093E+01,1.8838E-32
1.8091E+01,8.0600E-31
1.8090E+01,1.2338E-30
1.8088E+01,1.1997E-30
1.8086E+01,7.6326E-31
1.8085E+01,8.2010E-31
1.8083E+01,1.5668E-30
1.8082E+01,3.0918E-31
1.8080E+01,4.1095E-33
1.8078E+01,8.4956E-32
1.8077E+01,1.4405E-31
1.8075E+01,2.0342E-31
1.8073E+01,2.6549E-31
1.8072E+01,1.8021E-31
1.8070E+01,1.0129E-32
1.8068E+01,2.2436E-33
1.8067E+01,3.0413E-32
1.8065E+01,2.7330E-32
1.8064E+01,1.5008E-32
1.8062E+01,4.0899E-34
1.8060E+01,3.1123E-33
1.8059E+01,4.5911E-33
1.8057E+01,1.0232E-32
1.8055E+01,3.9764E-32
1.8054E+01,3.3554E-33
1.8052E+01,1.2754E-31
1.8051E+01,3.9052E-31
1.8049E+01,1.0227E-29
1.8047E+01,6.6230E-29
1.8046E+01,1.7476E-28
1.8044E+01,2.6619E-28
1.8042E+01,2.4719E-28
1.8041E+01,1.2668E-28
1.8039E+01,1.0597E-29
1.8038E+01,6.5353E-30
1.8036E+01,1.7879E-30
1.8034E+01,1.2893E-30
1.8033E+01,7.6963E-31
1.8031E+01,1.8023E-30
1.8029E+01,5.9863E-31
1.8028E+01,9.1382E-32
1.8026E+01,8.2245E-31
1.8025E+01,4.8716E-30
1.8023E+01,8.0251E-30
1.8021E+01,8.4977E-30
1.8020E+01,6.1119E-30
1.8018E+01,2.8463E-30
1.8016E+01,6.8287E-31
1.8015E+01,7.3145E-32
1.8013E+01,5.5468E-32
1.8012E+01,3.5418E-33
1.8010E+01,3.4396E-32
1.8008E+01,7.6355E-33
1.8007E+01,7.8005E-33
1.8005E+01,1.3949E-32
1.8003E+01,1.7407E-33
1.8002E+01,5.2781E-32
1.8000E+01,1.4113E-31
1.7999E+01,1.9667E-31
1.7997E+01,1.7726E-31
1.7995E+01,9.3227E-32
1.7994E+01,7.8279E-31
1.7992E+01,4.2213E-32
1.7990E+01,5.1080E-32
1.7989E+01,2.0188E-31
1.7987E+01,4.0785E-31
1.7986E+01,5.6611E-31
1.7984E+01,5.9791E-31
1.7982E+01,4.8964E-31
1.7981E+01,3.0021E-31
1.7979E+01,1.1085E-31
1.7978E+01,4.2682E-30
1.7976E+01,2.7417E-30
1.7974E+01,2.3713E-31
1.7973E+01,1.0978E-31
1.7971E+01,2.0478E-33
1.7969E+01,8.6658E-33
1.7968E+01,9.9511E-33
1.7966E+01,7.6207E-33
1.7965E+01,3.8379E-33
